A15966190,,,,Nino,,1/14/2012,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / White,,No / Male,
1682,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19684454,,,,Rexy,,4/18/2010,,,Dog,,Shih Tzu,,,,,Brown / White,,No / Male,
5285,,,Expired,7/16/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,7/16/2012,,No,,,,,,,,,,,,,
A11651027,,,,Junior,,10/10/2008,,,Dog,,"Terrier, Yorkshire",,,,,Blue / Golden,,No / Male,
5434,,,Expired,11/17/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,11/17/2012,,No,,,,,,,,,,,,,
A14312401,,,,Sahara,,11/17/2005,,,Dog,,"Poodle, Standard / Mix",,,,,White,,Yes / Male,
5589,,,Cancelled (Deceased),7/26/2012 4:08:18 PM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/14/2012,,No,,,,,,,,,,,,,
A12918756,,,,Hazel,,7/26/2009,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,White / Brown,,No / Female,
3816,,,Expired,6/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,LIC Rabies,,4/18/2016,,,4/18/2017,,,
A09267546,,,,Bruno,,10/4/2008,,,Dog,,Cane Corso,,,,,Brindle,,No / Male,
3866,,,Inactive,7/3/2014 3:42:49 PM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,LIC Rabies,,4/18/2016,,,4/18/2017,,,
A09267546,,,,Bruno,,10/4/2008,,,Dog,,Cane Corso,,,,,Brindle,,No / Male,
2057,,,Inactive,12/31/2013 10:44:53 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,LIC Rabies,,8/1/2014,,,8/1/2017,,Karen Sweigard,
A19247376,,,,Rex,,3/27/2003,,,Dog,,"Spaniel, Field / Mix",,,,,Black / Brown,,No / Male,
0948,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19647422,,,,Tessa,,4/13/2010,,,Dog,,"Spaniel, American Cocker",,,,,Black / White,,No / Female,
1310,,,Expired,6/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,,,,,,,,,
A05968036,,,,Tarzan,,2/15/2008,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown,,No / Male,
3998,,,Cancelled (Deceased),7/4/2012 2:16:45 PM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,,,,,,,,,
A12454384,,,,Drake,,2/24/2009,,,Dog,,Shepherd / Mix,,,,,Brown,,No / Male,
3247,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A12334306,,,,Buddy,,2/3/2005,,,Dog,,"Terrier, Cairn",,,,,Buff,,Yes / Male,
4594,,,Inactive,5/13/2014 11:35:55 AM,,Dog License No S/N,,,,,National Capital Area Spay and Neuter Center,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A10249890,,,,Toto,,10/7/2010,,,Dog,,"Terrier, Yorkshire",,,,,Brown / Grey,,No / Male,
5580,,,Inactive,11/26/2013 10:30:43 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,LIC Rabies,,8/28/2013,,,8/28/2016,,,
A04600210,,,,FELIX,,4/15/2006,,,Dog,,"Collie, Smooth / Mix",,,,,Brown / White,,No / Male,
5035,,,Inactive,4/22/2014 12:33:39 PM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A02413693,,,,smokey,,7/10/2006,,,Dog,,"Schnauzer, Miniature / Japanese Chin",,,,,Grey / White,,No / Male,
4718,,,Inactive,11/25/2013 4:32:45 PM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,,,,,,,,,
A25070968,,,,Sheba,,3/2/2011,,,Dog,,Perro de Presa Canario / Mix,,,,,Black / Brown / White,,No / Female,
5614,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17491653,,,,Jaylin,,,,,Dog,,"Terrier, Yorkshire",,,,,Tan / Black,,No / Female,
5800,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18700106,,,,Wizz,,5/10/2012,,,Dog,,Shepherd / Rottweiler,,,,,Black / Tan,,No / Male,
2490,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19405946,,,,Harry,,5/6/2011,,,Dog,,"Poodle, Toy / Mix",,,,,Brown,,No / Male,
0091,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A19144705,,,,Riley,,11/2/2005,,,Dog,,"Retriever, Labrador / Mix",,,,,Black,,Yes / Male,
5830,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18008771,,,,Rocky King,,1/1/2012,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Brown / Tan,,No / Male,
5534,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17784389,,,,Kingston,,,,,Dog,,"Terrier, American Pit Bull",,,,,Blue / White,,No / Male,
2340,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19381529,,,,Wickle,,4/19/2005,,,Dog,,"Dachshund, Miniature Smooth Haired",,,,,Red / Black,,Yes / Female,
5137,,,Expired,6/26/2013 10:55:48 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,LIC Rabies,,10/24/2013,,,10/24/2016,,,
A14356938,,,,Sheba,,6/24/2011,,,Dog,,Boerboel,,,,,Fawn,,No / Female,
5404,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16830343,,,,Jorden,,7/27/2002,,,Dog,,Braque Francais Gascogne,,,,,White,,No / Male,
5464,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16984640,,,,Max,,8/16/2011,,,Dog,,"Chihuahua, Short Coat",,,,,Tan / Cream,,No / Male,
5449,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17195711,,,,Set,,9/11/2009,,,Dog,,"Retriever, Labrador",,,,,Black / Black,,No / Male,
5452,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17126185,,,,Roc,,9/2/2009,,,Dog,,Rottweiler,,,,,Black / Tan,,No / Male,
5210,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16594336,,,,Vito,,6/28/2005,,,Dog,,Beauceron,,,,,Black / Rust,,No / Male,
5018,,,Cancelled (No longer owns),7/1/2014 8:03:19 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2013,,No,,,,,,,,,,,,,
A16140520,,,,Lady,,5/9/2010,,,Dog,,"Bulldog, American / Mix",,,,,Brown / White,,No / Female,
0818,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A19648711,,,,,,4/14/2006,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black,,No / Male,
3187,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19442848,,,,Black,,3/19/2012,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Black,,No / Male,
5630,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A23621169,,,,Manny,,8/19/2007,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Brown / White,,No / Male,
4906,,,Cancelled (No longer owns),6/17/2014 1:10:02 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2013,,No,,,,,,,,,,,,,
A19564696,,,,Nina,,4/2/2009,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Brown,,No / Female,
10552,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A19405930,,,,Yogi,,3/13/2012,,,Dog,,"Chihuahua, Short Coat / Dachshund, Miniature Smooth Haired",,,,,Black,,Yes / Male,
0616,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A17969807,,,,Pippin,,,,,Dog,,"Chihuahua, Short Coat / Pomeranian",,,,,Blond,,No / Male,
3097,,,Cancelled (No longer owns),7/1/2014 8:21:47 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2013,,No,,,,,,,,,,,,,
A19404058,,,,Bluto,,,,,Dog,,"Bulldog, English / Mix",,,,,Brindle,,No / Male,
1395,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A19191476,,,,Jilly Bean,,11/13/2007,,,Dog,,Bulldog,,,,,Brown / White,,Yes / Female,
5165,,,Inactive,7/3/2013 11:57:39 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16577717,,,,BJ,,6/27/2003,,,Dog,,Pug,,,,,Tan / Cream,,No / Male,
0312,,,Inactive,1/17/2014 11:50:39 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19552446,,,,Paulie,,11/1/2012,,,Dog,,"Welsh Corgi, Pembroke",,,,,Red / White,,No / Male,
5072,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16004720,,,,Pudge,,4/20/2004,,,Dog,,Beagle / Mix,,,,,Brown / White,,No / Male,
3935,,,Expired,6/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,,,,,,,,,
A15914940,,,,Kemet,,4/6/2006,,,Dog,,"Retriever, Labrador",,,,,Black,,No / Male,
4913,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19564699,,,,Biscuit,,4/2/2012,,,Dog,,Terrier / Mix,,,,,Tan,,No / Male,
2546,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A19147724,,,,Zeus,,2/13/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brindle,,No / Male,
5699,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17503737,,,,Boss,,3/5/2011,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Black / Brown,,No / Male,
5642,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,*VAC RABIES,,9/28/2012,,,,,Beau Archer,
A17287820,,,,Maria Franchesca,,10/19/2006,,,Dog,,Cane Corso / Mix,,,,,Brindle,,No / Female,
3810,,,Expired,6/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,VAC RABIES,,3/4/2012,,,,,Florencia Franzini,
A15545246,,,,Diamond,,,,,Dog,,Rottweiler / Miniature Pinscher,,,,,Black / Fawn,,No / Female,
4742,,,Expired,4/28/2013 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,4/28/2013,,No,,,,,LIC Rabies,,10/1/2011,,,,,,
A16068605,,,,Smokey,,7/14/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Blue,,No / Male,
5272,,,Inactive,7/20/2013 12:09:12 PM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,LIC Rabies,,10/1/2011,,,,,,
A16068605,,,,Smokey,,7/14/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Blue,,No / Male,
0455,,,Inactive,12/17/2013 3:18:49 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19647074,,,,McCoy,,6/30/2011,,,Dog,,German Shepherd,,,,,Black / Tan,,No / Male,
4799,,,Expired,4/11/2013 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,4/11/2013,,No,,,,,,,,,,,,,
A15877758,,,,Toshi,,4/1/2008,,,Dog,,Akita / Mix,,,,,White / Tan,,No / Female,
5443,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17153486,,,,Riko,,9/6/2009,,,Dog,,"Shih Tzu / Poodle, Miniature",,,,,Black / White,,Yes / Male,
2252,,,Expired,6/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,,,,,,,,,
A15469054,,,,Jake,,2/20/2004,,,Dog,,Mastiff / Mix,,,,,Tan,,No / Male,
2268,,,Expired,2/9/2013 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,2/9/2013,,No,,,,,,,,,,,,,
A15398283,,,,Toto,,2/9/2009,,,Dog,,Terrier / Mix,,,,,Grey,,No / Male,
5112,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A14948485,,,,Ace,,5/20/2006,,,Dog,,Akita / Shepherd,,,,,Golden / Brown,,No / Male,
5135,,,Expired,12/31/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,12/31/2012,,No,,,,,,,,,,,,,
A14948485,,,,Ace,,5/20/2006,,,Dog,,Akita / Shepherd,,,,,Golden / Brown,,No / Male,
5080,,,Expired,6/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,,,,,,,,,
A13939828,,,,Dubb,,9/9/2010,,,Dog,,"Bulldog, American / Mix",,,,,White,,No / Male,
5497,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16779153,,,,Bear,,6/21/2011,,,Dog,,Rottweiler / Mix,,,,,Black / Buff,,No / Male,
5243,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16648166,,,,Boss,,7/5/2011,,,Dog,,"Terrier, Yorkshire",,,,,Cream,,No / Male,
1474,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A19399973,,,,Bailey,,,,,Dog,,Mastiff / Mix,,,,,Red,,No / Male,
5237,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16633085,,,,Rocky,,7/3/2007,,,Dog,,"Terrier, Pit Bull",,,,,Black / White,,No / Male,
0116,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A19255809,,,,Oktan,,7/27/2002,,,Dog,,German Shepherd,,,,,Sable,,No / Male,
5128,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16462251,,,,Dallas,,6/14/2010,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Black / Tan,,No / Male,
5065,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16174059,,,,Brother Big Bone,,5/11/2008,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / White,,No / Male,
5029,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16244385,,,,Little Guy,,2/6/2009,,,Dog,,Hound / Mix,,,,,Tan / White,,Yes / Male,
5139,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16507046,,,,Captain,,2/25/2012,,,Dog,,Appenzeller Sennenhunde / Chow Chow,,,,,Brown / Black,,No / Male,
5199,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16357536,,,,Mia,,2/3/2012,,,Dog,,Italian Greyhound,,,,,Red / White,,No / Female,
5003,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16094173,,,,Linus,,11/28/2011,,,Dog,,"Retriever, Labrador",,,,,Black,,No / Male,
2244,,,Expired,2/15/2013 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,2/15/2013,,No,,,,,,,,,,,,,
A15433997,,,,CoCo,,8/16/2009,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Tan / White,,No / Female,
2229,,,Cancelled (Deceased),4/24/2012 9:07:21 PM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,1/14/2013,,No,,,,,,,,,,,,,
A15039326,,,,Kane,,7/15/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,White / Grey,,No / Male,
10509,,,Inactive,11/3/2015 1:51:42 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A19356117,,,,Bonzi,,9/4/2001,,,Dog,,Xoloitzcuintli / Mix,,,,,Black,,Yes / Male,
5177,,,Expired,12/24/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,12/24/2012,,No,,,,,,,,,,,,,
A14876171,,,,Star,,6/24/2011,,,Dog,,"Shepherd / Terrier, Pit Bull",,,,,Tan,,No / Female,
5337,,,Expired,10/8/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,10/8/2012,,No,,,,,,,,,,,,,
A14245986,,,,Stewie,,2/8/2011,,,Dog,,"Poodle, Miniature",,,,,White,,No / Male,
5442,,,Expired,11/4/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,11/4/2012,,No,,,,,,,,,,,,,
A14437676,,,,Diamond,,11/4/2009,,,Dog,,"Bulldog, American",,,,,White / Tan,,No / Female,
5191,,,Expired,11/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,11/30/2012,,No,,,,,,,,,,,,,
A14547376,,,,Max,,11/16/2011,,,Dog,,German Shepherd / Mix,,,,,Black / Tan,,Yes / Male,
4634,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,National Capital Area Spay and Neuter Center,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19684878,,,,Hugo,,4/18/2012,,,Dog,,"Terrier, Yorkshire",,,,,Black / Tan,,No / Male,
5329,,,Expired,6/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,,,,,,,,,
A14245607,,,,Max,,10/8/2004,,,Dog,,Rottweiler,,,,,Black / Brown,,No / Male,
5291,,,Expired,6/30/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2012,,No,,,,,,,,,,,,,
A13537233,,,,Oso,,1/6/2007,,,Dog,,Terrier / Mix,,,,,Black / Tan,,No / Male,
5578,,,Expired,6/19/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/19/2012,,No,,,,,,,,,,,,,
A13379535,,,,C.C.,,6/19/2009,,,Dog,,Leonberger,,,,,Blond / Black,,No / Female,
5511,,,Expired,6/22/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/22/2012,,No,,,,,,,,,,,,,
A13399864,,,,Kaos,,6/22/2008,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / White,,No / Male,
5291,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A13537233,,,,Oso,,1/6/2007,,,Dog,,Terrier / Mix,,,,,Black / Tan,,No / Male,
5508,,,Expired,6/29/2012 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/29/2012,,No,,,,,,,,,,,,,
A12866931,,,,Lyric,,10/11/2009,,,Dog,,Havanese,,,,,Sable,,No / Female,
5094,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A12631955,,,,Stink,,1/9/2008,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Black / White,,Yes / Male,
5028,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A11708900,,,,Boop Debo,,7/21/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown,,No / Female,
5566,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A07815789,,,,Boss,,12/23/2008,,,Dog,,Perro de Presa Canario,,,,,Brown / Tan,,No / Male,
4547,,,Inactive,5/27/2014 11:38:36 AM,,Dog License No S/N,,,,,National Capital Area Spay and Neuter Center,,,,,$50.00,,,
,,,,6/30/2013,,No,,,,,LIC Rabies,,7/23/2013,,,7/23/2016,,,
A19238220,,,,Blue,,8/26/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Grey / White,,No / Male,
5655,,,Inactive,5/29/2014 11:50:30 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17296915,,,,Sashi,,9/24/2007,,,Dog,,"Dachshund, Standard Smooth Haired",,,,,Red,,No / Female,
2286,,,Expired,1/8/2013 12:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,1/8/2013,,No,,,,,LIC Rabies,,11/11/2013,,,11/11/2016,,Asha Fears,
A21746377,,,,Pudding,,12/27/2009,,,Dog,,Shih Tzu / Mix,,,,,White / Grey,,Yes / Female,
5559,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18788822,,,,Mickey,,12/26/2009,,,Dog,,Pomeranian / Mix,,,,,Tan,,Yes / Male,
5829,,,Cancelled (Deceased),3/11/2013 3:40:20 PM,,Dog License No S/N,,,,,DCACC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17991921,,,,Max,,11/29/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / Black,,No / Male,
0865,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A17244539,,,,Pharaoh,,9/17/2008,,,Dog,,"Bulldog, French",,,,,Brindle,,No / Male,
5228,,,Cancelled (Deceased),8/27/2012 2:46:57 PM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16606625,,,,Butchie,,6/29/2011,,,Dog,,Akita,,,,,Black / White,,No / Male,
5482,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A16842671,,,,Star,,7/31/2009,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Tan / Brown,,Yes / Female,
2516,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,7/26/2013,,,7/25/2016,,,
A19107531,,,,Julia,,,,,Dog,,Maltese / Mix,,,,,White,,No / Female,
1290,,,Cancelled (No longer owns),7/1/2014 8:05:08 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,Department of Health,
1 Years,,,,6/30/2013,,No,,,,,,,,,,,,,
